id,title,short_desc,zone,infos,services,contact,address,mail,phone,openinghours,interneturl,appointmenturl,virtualvisiturl,bookingurl,troubleshootingurl,geocalisation,photo,regions,Surface,Max Surface,Min Surface,Mean Surface
1151,Résidence Poissonniers,,Paris 18,"Adresse de la résidence :

14-24 avenue de la Porte des Poissonniers 75018 Paris

   
Accès :

Métro :Porte de Clignancourt
Bus :PC3, 302


Type de logement




Type

No

Superficiemoyenne
Equipements
Aide
Loyer TCC *(hors APL/ALS)


T1
190
19,5 m²
KitchenetteSanitairesPrises TV et téléphone
APL
406 €


T1
12
21 m²
423 €


T1bis - 1 personne
20
26 m²
563 €


T1bis - 1 personne
21
31 m²
622 €



* Les charges locatives ont été révisées en août 2022","- Contrôle d'accès 
 - Local à vélos 
 - Salle d'étude 
 - Accès Internet 
 - 2 ascenseurs","<![CDATA[ 
<p class=""Encart"">Résidence Poissonniers
14-24 avenue de la Porte des Poissonniers75018 Paris
Contact : 01 40 51 37 75 (secrétariat)",14-24 avenue de la Porte des Poissonniers 75018 Paris,,01 40 51 37 75,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.8993682861,2.3523900509",http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Poissonniers.jpg,Île-de-France,"[19.5, 21.0, 26.0, 31.0]",31.0,19.5,24.375
1155,Résidence Andrée Chédid,,Paris 18,"Adresse de la résidence :

8 rue Romy Schneider 75018 Paris

   
Accès :

Métro : Max Dormoy ou La Chapelle


Type de logement




Type
No
Superficiemoyenne
Equipements
Aide
Loyer TCC * (hors APL/ALS)


T1
17
14 m²
KitchenetteSanitairesPrises TV téléphone
APL
338 €


T1
14
19 m²
419 €


T1
2
22 m²
464 €




  * Les charges locatives ont été révisées en août 2022","- Contrôle d’accès 
 - Accès personnes en situation de handicap 
 - Local à vélos 
 - Accès Internet 
 - Salle de convivialité 
 - Ascenseur","<![CDATA[ 
<p class=""EncartVert"">Résidence Andrée Chédid
Accueil et renseignements
Résidence Résidence Poissonniers14-24 avenue de la Porte des Poissonniers75018 Paris
Contact : 01 40 51 37 75 (secrétariat)",14-24 avenue de la Porte des Poissonniers 75018 Paris,,01 40 51 37 75,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.8882598877,2.3611299992",https://www.crous-paris.fr/wp-content/uploads/sites/26/2016/10/AndrSoe-Chedid.jpg,Île-de-France,"[14.0, 19.0, 22.0]",22.0,14.0,18.333333333333332
1159,Résidence Myrha 2,,Paris 18,"Adresse de la résidence :

55 rue Myrha 75018 Paris

   
Accès :

Métro : Château Rouge (ligne 4)


Type de logement




Type

No

Superficiemoyenne
Equipements
Aide
Loyer TCC*(hors APL/ALS)


T1
10
18 m²
KitchenetteSanitairesPrises TV téléphone
APL
363 €


T1
7
21 m²
398 €


T3 - 2 personnes
2
51 m²
788 €



L'accès Internet est compris dans le loyer indiqué.* Les charges locatives ont été révisées en août 2022","- Contrôle d’accès 
 - Local à vélos 
 - Accès Internet 
 - Salle de convivialité","<![CDATA[ 
<p class=""Encart"">Résidence Myrha 2
55 rue Myrha75018 Paris",55 rue Myrha 75018 Paris,,,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.8867111206,2.3518300056",http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Myrha-2.jpg,Île-de-France,"[18.0, 21.0, 51.0]",51.0,18.0,30.0
1160,Résidence Ornano 1,,Paris 18,"Adresse de la résidence :

46 boulevard Ornano 75018 Paris

   
Accès :

Métro : Simplon (ligne 4)


Type de logement




Type

No

Superficiemoyenne
Equipements
Aide
Loyer *(hors APL/ALS)


T1
61
23 m²
KitchenetteSanitairesPrises TV téléphone
APL
408 €


T1bis - 1 personne
16
34 m²
595 €



L'accès Internet est compris dans le loyer indiqué. Le chauffage est compris dans les charges. L'électricité n'est pas comprise dans les charges.* Les charges locatives ont été révisées en août 2022","- Contrôle d’accès 
 - Laverie 
 - Local à vélos 
 - Accès personnes en situation de handicap 
 - Accueil jour 
 - Accès Internet 
 - 2 ascenseurs","<![CDATA[ 
<p class=""Encart"">Résidence Ornano
46 boulevard Ornano75018 Paris",46 boulevard Ornano 75018 Paris,,,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.894821167,2.3472900391",http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Ornano.jpg,Île-de-France,"[23.0, 34.0]",34.0,23.0,28.5
1162,Résidence Pajol 1,,Paris 18,"Adresse de la résidence :

1-3 rue Pajol  75018 Paris

   
Accès :

Métro : La Chapelle, Gare du Nord (lignes 2 et 5)
RER : B, D et E


Type de logement




Type

No

Superficiemoyenne
Equipements
Aide
Loyer TCC * (hors APL/ALS)


T1
40
20 m²
KitchenetteSanitairesPrises TV téléphone
APL
409 €


T1
8
25 m²
471 €


T1bis - 1 personne
8
31 m²
596€



L'accès Internet est compris dans le loyer indiqué.

* Les charges locatives ont été révisées en août 2022","- Contrôle d’accès 
 - Accès personnes en situation de handicap 
 - Accès Internet 
 - Local à vélos 
 - Ascenseur","Résidence Pajol 1
1-3 rue Pajol 75018 Paris",1-3 rue Pajol  75018 Paris,,,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.8852005005,2.3602600098",http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Pajol1.jpg,Île-de-France,"[20.0, 25.0, 31.0]",31.0,20.0,25.333333333333332
1164,Résidence Poulet,,Paris 18,"Adresse de la résidence :

9 rue Poulet 75018 Paris

   
Accès :

Métro : Château Rouge


Type de logement




Type

No

Superficiemoyenne
Equipements
Aide
Loyer * (hors APL/ALS)


T1
30
18 m²
KitchenetteSanitairesPrises TV téléphone
APL
351 €


T1bis - 1 personne
6
30 m²
591 €



L'accès Internet est compris dans le loyer indiqué. L'électricité et le chauffage ne sont pas compris dans les charges.
* Les charges locatives ont été révisées en août 2022","- Contrôle d’accès 
 - Local à vélos 
 - Accès personnes en situation de handicap 
 - Accès Internet 
 - Ascenseur","Résidence Poulet
9 rue Poulet75018 Paris",9 rue Poulet 75018 Paris,,,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.887008667,2.3483300209",http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Poulet.jpg,Île-de-France,"[18.0, 30.0]",30.0,18.0,24.0
1170,Résidence Thionville,,Paris 19,"Adresse de la résidence :

26-26bis rue de Thionville 75019 Paris

Accès :

Métro : Ourcq

   
Type de logement




Type

No

Superficiemoyenne
Equipements
Aide
Loyer TCC * (hors APL/ALS)


T1
57
20 m²
KitchenetteSanitairesPrises TV téléphone
APL
483 €


T1
39
22 m²
510 €


T1
1
27 m²
588 €



L'accès Internet est compris dans le loyer indiqué.

* Les charges locatives ont été révisées en août 2022","Contrôle d’accès
Accès personnes en situation de handicap
Laverie
Local à vélos
Accès Internet
Salle d’études","Résidence Thionville
26-26bis rue de Thionville 75019 Paris",26-26bis rue de Thionville  75019 Paris,,,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.8894615173,2.3839299679",http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Thionville.jpg,Île-de-France,"[20.0, 22.0, 27.0]",27.0,20.0,23.0
1172,Résidence Ménilmontant 2,,Paris 20,"Adresse de la résidence :

109-111 rue de Ménilmontant 75020 Paris

   
Accès :

Métro : Ménilmontant
Bus : 96

   
Type de logement




Type

No

Superficiemoyenne
Equipements
Aide
Loyer TCC * (hors APL/ALS)


T1
49
16 m²
SanitairesPrises TV téléphone
APL
429 €


T1
13
20,5 m²
522 €


T1
3
25 m²
597 €



L'accès Internet est compris dans le loyer indiqué.

* Les charges locatives ont été révisées en août 2022","Contrôle d’accès
Salle d'étude
Local à vélos
Accès Internet","<![CDATA[ 
<p class=""Encart"">Résidence Ménilmontant 2
109-111 rue de Ménilmontant 75020 Paris",109-111 rue de Ménilmontant  75020 Paris,,,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.8693809509,2.3926799297",http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/MSonilmontant-2.jpg,Île-de-France,"[16.0, 20.5, 25.0]",25.0,16.0,20.5
1175,Résidence Delaître,,Paris 20,"Adresse de la résidence :

9 rue Delaître 75020 Paris

   
Accès :

Métro : Ménilmontant
Bus : 96

   
Type de logement




Type

No

Superficiemoyenne
Equipements
Aide
Loyer TCC *(hors APL/ALS)


T1
26
18 m²
KitchenetteSanitairesPrises TV téléphone
APL
375 €


T1
15
21 m²
411 €



L'accès Internet est compris dans le loyer indiqué.

* Les charges locatives ont été révisées en août 2022","Contrôle d’accès
Local à vélos
Accès Internet
Salle d'étude","<![CDATA[ 
<div class=""EncartVert"">
Résidence Delaitre
9 rue Delaitre 75020 Paris",9 rue Delaitre  75020 Paris,,,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.8675003052,2.3871500492",http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/04/Delaitre-2.jpg,Île-de-France,"[18.0, 21.0]",21.0,18.0,19.5
1176,Résidence Bisson,,Paris 20,"Adresse de la résidence :

21 rue Bisson 75020 Paris

   
Accès :

Métro : Couronnes
Bus : 46, 96


Type de logement




Type

No

Superficiemoyenne
Equipements
Aide
Loyer TCC *(hors APL/ALS)


T1
29
19 m²
KitchenetteSanitairesPrises TV téléphone
APL
413 €



L'accès Internet est compris dans le loyer indiqué.

* Les charges locatives ont été révisées en août 2022","Contrôle d’accès
Local à vélos
Accès Internet","<![CDATA[ 
<div class=""EncartVert"">
Résidence Bisson
21 rue Bisson75020 Paris",21 rue Bisson 75020 Paris,,,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.870880127,2.380480051",http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Bisson.jpg,Île-de-France,[19.0],19.0,19.0,19.0
1177,Résidence Cascades,,Paris 20,"Adresse de la résidence :

52 rue des Cascades 75020 Paris

   
Accès :

Métro : Jourdain
Bus : 26, 96


Type de logement




Type

No

Superficiemoyenne
Equipements
Aide
Loyer TCC * (hors APL/ALS)


T1
21
16 m²
KitchenetteSanitairesPrises TV téléphone
APL
426 €


T1
6
18 m²
461 €




* Les charges locatives ont été révisées en août 2022","Contrôle d’accès
Accès Internet","<![CDATA[ 
<div class=""EncartVert"">
Résidence Cascades
52 rue des Cascades 75020 Paris",52 rue des Cascades  75020 Paris,,,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.8721313477,2.3909099102",https://www.crous-paris.fr/wp-content/uploads/sites/26/2016/02/Cascades-2.jpg,Île-de-France,"[16.0, 18.0]",18.0,16.0,17.0
1179,Résidence des Haies,,Paris 20,"Adresse de la résidence :

72-74 rue des Haies 75020 Paris

   
Accès :

Métro : Maraîchers
Bus : 26, 64


Type de logement




Type

No

Superficiemoyenne
Equipements
Aide

Loyer TCC *(hors APL/ALS)



T1
34
16 m²
KitchenetteSanitairesPrises TV téléphone
APL
418 €


T1
20
17 m²
447 €


T1
5
20 m²
514 €


T1
5
24 m²
574 €



L'accès Internet est compris dans le loyer indiqué.

* Les charges locatives ont été révisées en août 2022","Contrôle d’accès
Local à vélos
Accès Internet
Salle de vie commune","Résidence des Haies
72-74 rue des Haies75020 Paris",72-74 rue des Haies 75020 Paris,,,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.8545188904,2.4033100605",http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Des-Haies.jpg,Île-de-France,"[16.0, 17.0, 20.0, 24.0]",24.0,16.0,19.25
1296,Résidence de l'Observatoire,,Paris 14e,"Adresse de la résidence:

26 avenue de l'Observatoire75014 Paris

Accès 

Métro : 6
RER B : Port Royal
Bus : 38, 83, 91

   
 Type de logement et loyer TCC *

T1 - 18 à 27 m2- Possibilité APL - 385 € à 440 € (Hors APL)

* Les charges locatives ont été révisées en août 2022","Contrôle d’accès
WIFI
Jardin
Local vélos
Ascenseur
Espace de convivialité","Résidence de l'Observatoire
26 avenue de l'Observatoire
75014 Paris
Accueil et renseignements 
37 Boulevard de Port Royal75013 ParisTel : 01.40.51.37.80
Horaires :",26 avenue de l'Observatoire 75005 Paris,,01.40.51.37.80,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.8391713,2.3363869",https://admin-v2.crous-mobile.fr//media/house/thumb/20210511_image00005-min.jpeg,Île-de-France,[27.0],27.0,27.0,27.0
1298,Résidence Bertelotte,,Paris 15,"Adresse de la résidence:

28 rue du Colonel Pierre Avia75015 Paris

Accès 

Métro : 8
Tram : T2, T3A
Bus : 39, 169

   
 Type de logement et loyer TCC * : 


T1  – APL – 391 € (HORS APL) 

T2 (Colocation) – de 30 à 38 m2 - APL – de 417 à 575 € (Hors APL)

* Les charges locatives ont été révisées en août 2022","Contrôle d’accès
WIFI
Jardins
Local vélos
Ascenseur
Espace de convivialité 
Salles de travail
Machine à laver","Résidence Bertelotte
28 rue du Colonel Pierre Avia
75015 Paris
Accueil et renseignements : 
 Résidence universitaire Vaugirard383 rue de Vaugirard75015 PARIS 
 Tél : 0140515708 
 Horaires : du lundi au vendredi de 08h30 à 17h00 sans interruption",28 rue du Colonel Pierre Avia,,,,https://www.crous-paris.fr/,https://www.crous-paris.fr/,,https://www.crous-paris.fr/logements/demander-logement-crous/,https://www.crous-paris.fr/,"48.830535888672,2.2765545845032",https://admin-v2.crous-mobile.fr//media/house/thumb/20210519_image00088-min-min.jpeg,Île-de-France,[38.0],38.0,38.0,38.0
112,Résidence Le Rouvray (secteur Rouen),Proche centre ville,Saint Etienne du Rouvray,"Localisation
 Saint Etienne du Rouvray 
Description
 Studios ouvrant le droit à l'APL 

Equipement : cuisine, évier, réfrigérateur, plaques de cuisson
Sanitaires : lavabo, douche, WC
Mobilier : lit 1 place, bureau, table, chaise ou tabouret, placard
Installations : prise téléphone, prise TV, accès réseau (internet)
PMR (Personne à Mobilité Réduite)

Moyens d'accès
 Arrêt de Bus à proximité :SAINT-ETIENNE-DU-ROUVRAY - Ecole Langevin 
Types de logement & loyers



Surface moyenne
Loyer


T1 de 18m²
347.50€


T1 PMR de 28m²
404.30€",Gratuits (Sauf € = Payants),"Résidence Le Rouvray (Secteur St Etienne du Rouvray)
 30 rue Julian Grimau76800 SAINT ETIENNE DU ROUVRAY 
 Tel : 02 32 91 23 31 Mèl : resid-madrillet@crous-normandie.fr",30 rue Julian Grimau 76800 SAINT ETIENNE DU ROUVRAY,resid-madrillet@crous-normandie.fr,02 32 91 23 31,,https://www.crous-normandie.fr/,,,,,"49.3887786865,1.0901812315",https://admin-v2.crous-mobile.fr//media/crous-images/fd58d30f8d3fad5b63449c719166bdab.jpg,Normandie,"[18.0, 28.0]",28.0,18.0,23.0
113,Résidence La Pléiade Site Athéna (secteur Rouen),Proche de l'université,Mont Saint Aignan,"Localisation
 Mont Saint Aignan 
Description
 T1, T1 bis, T1 bis co-loc, T2 ouvrant le droit à l'APL 

Equipement (selon type) : kitchenette ou cuisine, réfrigérateur, plaques de cuisson
Sanitaires : lavabo, douche, WC
Mobilier : 1 ou 2 lits 1 place, 1 ou 2 bureaux, table, 2 ou 4 chaises ou tabourets, 1 ou 2 placards
Installations : prise téléphone, prise TV, accès réseau (internet), interphone

Moyens d'accès
 Arrêt de Bus à proximité :MONT SAINT AIGNAN - La Pléiade 
Types de logement & loyers



Surface moyenne
Loyer


T1 de 20 m²
329,70€


T1 de 30 m²
387,80€


T1bis de 30m²
368.20 €


T2 de 50m²
526.00 €


T3 colocation de 30m² tarif par colocataire 
220.90 €","Gratuits (Sauf € = Payants)
-->","Résidence La Pléiade - site Athéna - Secteur Mont St Aignan
 1 rue du Maréchal de Lattre de Tassigny76130 Mont Saint Aignan 
 Tel : 02 35 75 83 83 Mèl : resid-pleiade@crous-normandie.fr",1 rue du Maréchal de Lattre de Tassigny 76130 Mont Saint Aignan,resid-pleiade@crous-normandie.fr,02 35 75 83 83,,https://www.crous-normandie.fr/,,,,,"49.4678039551,1.0622110367",https://admin-v2.crous-mobile.fr//media/crous-images/0af1b029757ffe531f178bae9ee313bc.jpg,Normandie,"[20.0, 30.0, 30.0, 50.0, 30.0]",50.0,20.0,32.0
116,Résidence Labedoyère (secteur Le Havre),Proche université,Le Havre,"Localisation
 Le Havre 
Description
 T1, ouvrant le droit à l'ALS 

Equipement (selon type) : kitchenette, évier, réfrigérateur, plaques de cuisson
Sanitaires : lavabo, douche, WC
Mobilier : lit 1 place, bureau, table, chaise, placard
Installations : prise téléphone, prise TV, accès réseau (internet)

Moyens d'accès
 Arrêt de bus à proximité :Arrêt F. Mazeline. 
 Arrêt de tram à proximité :Arrêt Université. 
Types de logement & loyers



Surface moyenne
Loyer


T1 de 30 m²
399.00€


Chambre traditionnelle  de 23 m² Unité de vie
327,90€",Gratuits (Sauf € = Payants),"Résidence Labedoyère (Secteur Le Havre)
 29 rue Labédoyère76600 LE HAVRE 
 Tel : 02 35 42 30 28Mèl : resid-villebasse@crous-normandie.fr",29 rue Labédoyère 76600 LE HAVRE,resid-villebasse@crous-normnadie.fr,02 35 42 30 28,,https://www.crous-normandie.fr/,,,,,"49.4967422485,0.1337694973",https://admin-v2.crous-mobile.fr//media/crous-images/652d22825ef5a693f16ce68f6b9a167f.jpg,Normandie,"[30.0, 23.0]",30.0,23.0,26.5
122,Résidence Duguay Trouin (secteur Le Havre),"Proche des commerces, proche du centre ville",Le Havre,"Localisation
 Le Havre 
Description
 Studios, ouvrant le droit à l'APL 

Equipement : cuisine, évier, réfrigérateur, plaques de cuisson
Sanitaires : lavabo, douche, WC
Mobilier : 1 lit 1 place, 1 bureau, 1 chaise, placard
Installations : prise téléphone, accès réseau internet par wifi

Moyens d'accès
 Arrêt de bus à proximité :Arrêt F. Mazeline. 
 Arrêt de tram à proximité :Arrêt Université. 
Types de logement & loyers



Surface moyenne
Loyer


T1 de 19m²
370,00€",Gratuits (Sauf € = Payants),"Résidence Duguay Trouin (Secteur Le Havre)
 23 rue Duguay Trouin76600 Le Havre 
 Tel : 02 35 42 30 28Mèl : resid-villebasse@crous-normandie.fr",23 rue Duguay Trouin 76600 Le Havre,resid-villebasse@crous-normandie.fr,02 35 42 30 28,,https://www.crous-normandie.fr/,,,,,"49.4978790283,0.1304409057",https://admin-v2.crous-mobile.fr//media/crous-images/f889988c041b94d26b2f518849f0bc13.jpg,Normandie,[19.0],19.0,19.0,19.0
